Samples	CBSX__LM22__B_cells_naive	CBSX__LM22__B_cells_memory	CBSX__LM22__Plasma_cells	CBSX__LM22__T_cells_CD8	CBSX__LM22__T_cells_CD4_naive	CBSX__LM22__T_cells_CD4_memory_resting	CBSX__LM22__T_cells_CD4_memory_activated	CBSX__LM22__T_cells_follicular_helper	CBSX__LM22__T_cells_regulatory_(Tregs)	CBSX__LM22__T_cells_gamma_delta	CBSX__LM22__NK_cells_resting	CBSX__LM22__NK_cells_activated	CBSX__LM22__Monocytes	CBSX__LM22__Macrophages_M0	CBSX__LM22__Macrophages_M1	CBSX__LM22__Macrophages_M2	CBSX__LM22__Dendritic_cells_resting	CBSX__LM22__Dendritic_cells_activated	CBSX__LM22__Mast_cells_resting	CBSX__LM22__Mast_cells_activated	CBSX__LM22__Eosinophils	CBSX__LM22__Neutrophils
LUNG-NSCLC2-0572	0.09252625091982108	0	0.03652029630076156	0	0	0.46471929799300016	0	0	6.879785063934e-5	0	0	0.04013104693334307	0.04500374379596514	0	0	0.1835950020984008	0	0.05783037123180517	0.07261979668698694	0	0	0.00698539618927664
LUNG-NSCLC2-0576	0.09829832606724716	0	0.042136196735435	0.01153475505112242	0	0.4550720586745078	0.02138808596371622	0	0	0	0.05462086064490138	0	0.04535629730826197	0.06250529832469906	0.04866115621549495	0.1113506967485627	0	0.04907626826605126	0	0	0	0
LUNG-NSCLC2-0580	0.13448969801352392	0	0.03163406065502518	0.0896094904046098	0	0.36824216063034054	0	0.00174072167254915	0	0	0.08970137800093235	0	0.06212514693048075	0.08881962341677477	0	0.05058276438463562	0	0.04540099057486411	0.03494927928079519	0	0	0.00270468603546852
LUNG-NSCLC2-0583	0.13704184594675117	0	0.06388093751862095	0	0	0.36415105330913816	0	0	0	0	0.10506906534597246	0	0.03500842602314207	0.06308566253866513	0.05188087329480296	0.0609537960127455	0	0.10254050960782284	0.01638783040233883	0	0	0
LUNG-NSCLC2-0584	0.07306323058243945	0.03389912207612225	0.00641241361654651	0.00855376052621143	0	0.4511874288079188	0	0	0	0	0.03339018846902918	0.01628260209747806	0.04603506374931002	0.12567361868312588	0.02601930802370171	0.10329930468124024	0	0.06379754992865058	0.01238640875822588	0	0	0
LUNG-NSCLC2-0585	0.0745314312939891	0	0	0.00315121316713097	0	0.541644828385731	0	0.00923677051026488	0	0	0.06506878464244063	0.01835559815755148	0.03666775261288323	0.02172155011646307	0.00750529885979563	0.1270524016470105	0	0.06517964969193064	0.02988472091480874	0	0	0
LUNG-NSCLC2-0587	0.03382868035774297	0.03631340904078519	7.7178473779956e-4	0.10252861275880158	0	0.5014399201674338	0.01006410450214095	0.01103512602184132	0	0	0.07375532702188597	0	0.04560562521980083	0.02639925509114743	0.04137733370759307	0.09721035934041078	0	0.01967046203261686	0	0	0	0
LUNG-NSCLC2-0588	0.10727968135938404	0	0.0024957839964066	0.03324861713044088	0	0.41904722199600675	0	0	0	0	0.06152217641441677	0.01086963739798536	0.07161013406960391	0.03623879510174844	0	0.11512924463754896	0	0.02724558986928282	0.1105623995538232	0.00402040369248251	0	7.3031478086975e-4
LUNG-NSCLC2-0590	0.14648230980277624	0	0	0.05154977023091418	0	0.30682849365454284	0	0.0762860441799309	0	0	0.02959414377173917	0.03540274881982512	0.04217850044888875	0.02511115214943338	0.01394028909723809	0.18375640559037415	0	0.0561809659548188	0.03268917629951863	0	0	0
LUNG-NSCLC2-0592	0.02873761790151342	0.00133978361261982	0.07441417416300655	0.06477283425751867	0	0.48567645325177866	0	0	0	0	0.01424609397837046	0.03268978853701808	0.02201717976153759	0.03083058474852031	0.04944101217604237	0.1775801980671603	0	0.00304901473128389	0.01520526481362978	0	0	0
LUNG-NSCLC2-0593	0.11023197043421935	0.00652212481922763	0	0.01947805152656461	0	0.5191299617085053	0	0.01217743278960478	0	0	0.0472187992649562	0	0.05590991133521799	0.02949616607957763	0.02740418797348518	0.06161410028737092	0.02200264044650932	0.03709854792498674	0.05171610540977438	0	0	0
LUNG-NSCLC2-0595	0.12057151173147929	0	0.06985816804998769	0.04477417195573809	0	0.44428478964878254	0.02259548504784124	0	0	0	0.03992623745488214	1.4354330995328e-4	0.02396197929355025	0.08722933603838072	0.01731743602040291	0.12192210109487946	0	0.00139028081943979	0.00602495953468276	0	0	0
LUNG-NSCLC2-0596	0.22219310906281295	0	0.05695310396977701	0	0	0.4473824790492273	0	0	0	0	0.0176899388920804	0.02430162395237557	0.06811445002684684	0.01792525989017282	0.01455271567276315	0.06006339557180442	0	0.02755404588779178	0.03155165183319693	0	0	0.01171822619115086
LUNG-NSCLC2-0599	0.09231108601285018	0	0.01027121468285459	0.0242202781477674	0	0.36623518725175275	0	0	0	0	0.07888712371093021	0	0.04816625698497107	0.11666794296791656	0.0101900435958083	0.1669358478790759	0	0.0222588390745706	0.05053761383983739	0	0	0.01331856585166503
LUNG-NSCLC2-0602	0.05181230106008225	0.01076546030086208	0	0.01801165992351189	0	0.4152028095478932	0.02267949807113075	0	0.04241397945300029	0	0.06073151636164234	0	0.01219770691444691	0.1269615484212429	0.02974103218693024	0.08269191425777749	0	0.04871620811623346	0.04537370930163266	0	0	0.03270065608361354
LUNG-NSCLC2-0603	0.0723205652270976	0	0.01512661034574084	0.05708961356104152	0	0.3662260058311184	0	0	0	0	0.0317759556724042	0.01232441641055167	0.064153560193158	0.02961024193316469	0	0.1962092517271591	0	0.12208304932548424	0.0311605194649473	0	0	0.00192021030813255
LUNG-NSCLC2-0607	0.1556447980902623	0	0.03906151171216433	0.05067915302232201	0	0.3614517968102328	0	0	0	0	0.024391419428622	0.02672044767122756	0.02225499016969068	0.09346645379456332	0.11424594871818748	0.08976850206075958	0	0	0.02231497852196785	0	0	0
LUNG-NSCLC2-0608	0.01339805411812684	0	0	0.00947402567969955	0	0.416284300582434	0	0	0	0	0.03949240625978713	0.00575530115919937	0.04832502539223534	0.06992170440950905	0	0.12740373917828962	0.12198727554570024	0.10025185279432434	0.04770631488069443	0	0	0
LUNG-NSCLC2-0610	0.11915181491638072	0	0.02379372013156449	0.039071883664940923	0	0.49003271434501167	0	0	0	0	0.06464042376620785	0	0.07018440980245698	0.05053566249140287	0.00149559287456526	0.08473522664684406	0.01199073756724207	0.03582856953877834	0.00405085225453883	0	0	0.0044883920000658
LUNG-NSCLC2-0611	0.07442294142545856	0	0.01485436975030404	0.01214795461434585	0	0.5052942571406304	0	0	0	0	0.04329039400710748	0	0.03468662293829535	0.04618897519439946	0.07635378672113433	0.11598735481567936	0	0.0385639949452781	0.03820934844736704	0	0	0
LUNG-NSCLC2-0612	0.20610093222625003	0	0.03911990331297904	0	0	0.31819931692280057	0	0.03006074079286707	0.01588378177433248	0	0.03896826759896298	0.02385870329530849	0.09614953580252064	0.03808289632364975	0	0.12539120576673993	0	0.05752714368437776	0.01065757249921135	0	0	0
LUNG-NSCLC2-0613	0.2713251670289333	0	0.06027167498013983	0.03991470213897486	0	0.280138356319723	0	0.02517493160902416	0.03738915993819043	0	5.1444181464753e-4	0.01265635449311189	0.04298836382473502	0.1531430704737498	0.00962820387489635	0.0208079358730159	0	0	0	0.03268939885118452	0	0.01335823877967337
LUNG-NSCLC2-0614	0.09606360746094438	0	0.01371807826481467	0	0	0.4352148729436384	0	0	0	0	0.07679238110362462	0.0140069035123253	0.02681632676373541	0.01427279632845369	0.0635370560885522	0.18991848683421864	0	0.03092589175495791	0.00490511155723169	0	0	0.03382848738750339
LUNG-NSCLC2-0617	0.13924662034104257	0	0.01805094709762158	0.0071280012063465	0	0.42398388416014815	0	0	0	0	0.06721810896852301	0.00257183524988122	0.07612369576040716	0.02185019030582247	0.03123250111485143	0.13409910002799127	0	0.03907405628529888	0.03362034817149066	0	0	0.00580071131057502
LUNG-NSCLC2-0622	0.02597014473802352	0.00403890787521955	0.00248219850202784	0.02912169256909505	0	0.3562337151962462	0.01863018694730557	0.01827296911480462	0	0	0.05938104903685301	0	0.0253821466123129	0.08704701589834034	0.05997218396983019	0.27069845363698763	0	0.01950624853515892	0.02326308736779455	0	0	0
LUNG-NSCLC2-0623	0.12693907342139812	0	0.03298107840758639	0.13276583309029918	0	0.4472437553454249	0	0	6.785678121911e-4	0	0.06093016155664518	0.01317442158686987	0.04732852990197387	0.04058700117498498	0.01387664495443313	7.6783762871218e-4	0	0.02528595060523365	0.0484069867360606	0	0	0.00903415777818697
LUNG-NSCLC2-0630	0.11659145099450996	0	0.02835428128775877	0	0	0.4561611852068313	0	0	0	0	0.0504950105184814	0.00183346724821156	0	0.0974362291633748	0.02699119838662355	0.09754084757705356	0	0.03685664905483452	0	0.01249586078780448	0	0.0752438197745164
LUNG-NSCLC2-0631	0.10592349935838534	0	0.02425398796874408	0.04388777989813643	0	0.437051758244648	0	0.01512804194081792	0	0	0.03731842323911461	0.00388853343436334	0.05387626989586916	0.03132032119481411	0.03554926147945481	0.12230049424298892	0	0.08107928881680178	0.00379763706187293	0	0	0.00462470322398854
LUNG-NSCLC2-0632	0.0216079058030501	0.0109277957905413	0.11820603508214789	0.11125942492399137	0	0.42802300769323126	0.019993369567603	0	0.02203325544944057	0	0	0.04124053148926942	0.02634680372693386	0.03769188436047881	0.0288835579786291	0.10282678157299566	0	0.00899027961781767	0.02196936694386999	0	0	0
LUNG-NSCLC2-0633	0.04889642917691669	0	0.01670276313113629	0.00686567361446869	0	0.49048624435839067	0	0	0	0	0.04550816210477467	0	0.0817835129972521	0.1137477663942689	0.01327442217572192	0.09221670362324108	0.0211230248216103	0.04017145739839327	0.02922384020382574	0	0	0
LUNG-NSCLC2-0635	0.06111130812263479	0	0.19147673508050225	0.01052534268861436	0	0.44941560201182446	0	0	0.00524414034923349	0	0.09150276919637591	0	0.04864953824129129	0.07009056112831225	0.01267933770793459	0.04023068160930911	0	0.01898986697973306	0	8.411688423427e-5	0	0
LUNG-NSCLC2-0636	0.06087040915531495	0	0.00571710772487808	0.03250807879930834	0	0.3439185397361646	0	0.01434583344895425	0.01969185680949048	0	0.06503339027689298	0.01056379891125099	0.05748195145816373	0.06749302376574727	0.0225303314888078	0.198893553264919	0	0.03273923700602788	0.0627753288762463	0	0	0.00543755927783349
LUNG-NSCLC2-0641	0.07349300321236195	0	0.00703740291445292	0.03062066102490636	0	0.4435098421413869	0	0.02154949389763704	0	0	0.04794861001747763	0.00564591989684527	0.04995007830367279	0.06981811259244716	0.02776982061186354	0.10557065681528705	0.00699857760710681	0.04164772717463121	0.06844009378992356	0	0	0
LUNG-NSCLC2-0648	0.09654432890925696	0	0	0	0	0.5448652688064498	0	0	0	0	0.08570095642975878	0	0.0536834246952009	0.0152911147256658	0.00615353317830782	0.12729429148461002	0	0.05413148453036021	0.01633559724038978	0	0	0
LUNG-NSCLC2-0652	0.03503914991191898	0	0.02847961625384223	0.05195194276487911	0	0.40116229206088466	0	0.02509212916502763	0	0	0.01292964098078014	0.01411288289745174	0.02362033212261984	0.08661257093055787	0.01597052493738138	0.2571811922858235	0	0.02053280063121533	0.02731492505761782	0	0	0
LUNG-NSCLC2-0657	0.05395937603391204	0.02943912153858853	0	0.0653571199608983	0	0.4924812952957928	0.01212682352374662	0	0	0	0.04545192240151176	0.00262424342011281	0.0460786627887477	0.05703776105004781	0.05176711403576933	0.09907868878546096	0	0.02167351078974573	0.01736927647790821	0.00555508389775745	0	0
LUNG-NSCLC2-0660	0.11322182972534917	0	0.02717536020798112	0.04791989111409103	0	0.4623519076319922	0.01201805336486169	0	0	0	0.0245910775117479	0.00830830565783902	0.01031420734518167	0.03702738453409306	0.0023157070517326	0.1915804792846266	0	0.02506646204191928	0.02899824183212713	0	0	0.00911109269645751
LUNG-NSCLC2-0665	0.08954158108505957	0	0.02415200679394715	0.07276544309553876	0	0.3589932441001761	0.00421266486789748	0.01372416359961197	0	0	0.05186255398117209	2.9068465837547e-4	0.02318874916021825	0.10811814771178035	0.05070737171853747	0.19627879831090544	0	0	0.00616459091677987	0	0	0
LUNG-NSCLC2-0672	0.09426641411855544	0	0.03884997153774988	0.04853366143973974	0	0.35580626259463727	0	0.02291489273330516	6.9679237383509e-4	0	0.06228410761286229	0.01625774393879809	0.08175287827790428	0.05793950107128142	0.09065083342320387	0.04077400689113602	0	0.00251922192705696	0.08675371205993453	0	0	0
LUNG-NSCLC2-0677	0.13359563177145578	0	0.04112284159294018	0.09331596896226216	0	0.3206880505863321	0.01594547473371351	0.02183951239643217	0.04468571763643479	0	0.14018404961812583	0.00285083594851293	0.02787694875178944	0.06152694357992964	0.01958633993336598	0.04021395828811054	0	0.00122063640286227	0	0	0	0.035347089797732593
LUNG-NSCLC2-0678	0.10253231443728188	0	0.00278153809022326	0.00179199665568077	0	0.2783481535543129	0	0	0.07459354741255925	0	0.07916692469965729	0	0.18988230756348817	0.1658401233652152	0	0.04333825948046165	0	0.05926552192952414	0.00245931281159534	0	0	0
LUNG-NSCLC2-0679	0.05805050470093965	0	0.23975469845958283	0.03295802928274617	0	0.1983208817224247	0	0.03503367827465623	0.04397138043942484	0	0.09287707572521628	0.00944061686167955	0.03619941181173964	0.0954850670526752	0.04574861893706869	0.0933307574360998	0	0.00190286887525298	0.01692641042049328	0	0	0
LUNG-NSCLC2-0680	0.07370592862586459	0	0.08129154542475582	0	0	0.4376197140491165	0	0.00873301829717592	0	0	0.08831389871729732	0	0.03570910695624734	0.07811622132177726	0.06400231515432347	0.09280785588279868	0	0.03970039557064321	0	0	0	0
LUNG-NSCLC2-0683	0.18948862987348047	0	0.02928124784075147	0	0	0.5176913822096822	0	0	0	0	0	0.01913395739558948	0.03471310474868178	0	0	0.08628354461645558	0	0.0598788736723936	0.0534746689071685	0	0	0.01005459073579667
LUNG-NSCLC2-0685	0.06105398017425481	0	0.01873882527540616	0.02179132388478795	0	0.3971030489181103	0.00693389414019233	0	0	0	0.03020570410965085	0.00386935538676179	0.04489672841423614	0.0125970871580537	0.02707846618296454	0.17754730460119256	0	0.03869639776131254	0.15948788399307648	0	0	0
LUNG-NSCLC2-0687	0.07168325999482532	0	0.00657704920407389	0.01857682956201013	0	0.43980298262425055	0	0.00929947906421476	0	0	0	0.0382172624982219	0.01794125505277037	0.13902749938829467	0.00382381195644544	0.15038023265324993	0	0.02201628711460233	0.07589658351603115	0	0	0.00675746737100939
LUNG-NSCLC2-0689	0.11511519565718203	0	0	0.01883975767509677	0	0.4117080092388902	0	0	0	0	0.04369378083716362	0	0.03942109698630737	0.02487806614089903	0.02082965667761639	0.2268839485943717	0	0.05033166931179056	0.04788237763588983	0	0	4.1644124479257e-4
LUNG-NSCLC2-0695	0.09856602218234564	0	0	0.0394350962483105	0	0.3964478690269751	0	0.0050220944089837	0	0	0	0.05158808261167686	0.02615073072277319	0.05424358799591503	0	0.14538989459391047	0	0.07216157644333585	0.11099504576577388	0	0	0
LUNG-NSCLC2-0696	0.05982829922881369	0	0	0.0099635234659153	0	0.4667903997688724	0	0	0	0	0.05467670444364395	0.00380603220920416	0.07199014614584898	0.05173690270313022	0	0.09695526764919088	0	0.079298289131262	0.10495443525411847	0	0	0
LUNG-NSCLC2-0698	0.12672070586115883	0	0.02264890902937342	0.04113513047736013	0	0.48902949072040686	0.0140925269744337	0.00452174097410495	0	0	0.04253599792422179	0.0167417758096642	0.04265872640968881	0.02915559434742024	0.01483028416174294	0.1116338546488778	0	0.03560842913270406	0.00868683352884252	0	0	0
LUNG-NSCLC2-0702	0.11938666095822084	0	0.02952100239992009	0.02407894987535055	0	0.39682712227687306	0	0	0	0	0.00451080084715448	0.03855767832759838	0.06730200130560937	0.0334961614074635	0.00282419099444073	0.15506076544246272	0	0.09265526285152376	0.03577940331338244	0	0	0
LUNG-NSCLC2-0704	0.07294993876053761	0	0	0.01359456238118644	0	0.3493283946984732	0	0.00422895136752455	0	0	0.06428925212211953	0.03107842130887474	0.16252822079210005	0.10917790835655324	0.00730692856695791	0.0684293428321338	0	0.02552961021454472	0.0915584685989942	0	0	0
LUNG-NSCLC2-0705	0.11839025343171468	0	0.01402236382299524	0.06054909922237317	0	0.39483634923134897	0.01241165796413722	0	0	0	0.08667219139026264	0	0.05957787615981881	0.07952298830924467	0.02794591325246188	0.11517817927937646	0	0.00711882695916919	0.00930978345429806	0.01214646229021771	0	0.00231805523258132
LUNG-NSCLC2-0707	0.00916325512415822	0	4.6617457777822e-4	0.01756851348035279	0	0.35052642112121773	0	0.00268028365393237	0	0	0	0.04635743565920163	0.09846382897409596	0.05016890083080049	0	0.196643785652949	0.06508075943681761	0.07481345706888988	0.08806718441980624	0	0	0
LUNG-NSCLC2-0709	0.10949219668864862	0	0.09465918209723966	0	0	0.4002215007446535	0	0.0062770311506511	0	0	0.04265344255397205	0.00285080700028214	0.00784419010353877	0.06651675274705371	0.02041466413706378	0.11257455685081186	0	0.07749593766910952	0.05899973825697522	0	0	0
LUNG-NSCLC2-0711	0.11032986485386248	0	0.03027256311066025	0.0493158523142555	0	0.4348621849646091	0.01918478140127769	0.0110258553328908	0.01006569327986752	0	0.04628855311653002	0	0.02514431761811136	0.0863785336581045	0.04375590801423776	0.09139415062216504	0	0.03703923449611305	0	0	0	0.00494250721731486
LUNG-NSCLC2-0712	0.06789344585113043	0	0.06052885821540956	0.01415156491134879	0	0.4313958896111356	0	0.02202908749309353	0	0	0.03623035062911334	0.01694163669360114	0	0.11737674160998708	0	0.17857743332539788	0	0.03923979606398591	0	0.00276020313177418	0	0.01287499246402272
LUNG-NSCLC2-0713	0.10465665408921676	0	0.10188072773561556	0.03066171319283513	0	0.3717760837215128	0	0.00403432886462186	0	0	0.0736238594647238	0.00392000648520197	0.03354378175365354	0.1127431921476849	0.03090697402409938	0.12990843729665952	0	0	3.9646012139229e-4	0	0	0.00194778110278234
LUNG-NSCLC2-0714	0.07220008942044415	0	0.00124846570132393	0.07548089372341808	0	0.38305841028461635	0	0	0	0	0	0.05818171943238966	0.0337941825452126	0.0323416437192296	0.03145192757829187	0.2299708416279298	0	0.01895150640124047	0.04915035472537593	0	0	0.01416996484052767
LUNG-NSCLC2-0715	0.09248240068393336	0	0.04260837535926653	0.04539721464467799	0	0.45825540749426286	0	0	0	0	0.04737251388812865	0.00199788447524225	0.04373279328236003	0.03783204211587564	0.04164060069820387	0.1055125043222248	0	0.02716303679791519	0.05600522623790872	0	0	0
LUNG-NSCLC2-0717	0.13718853488957944	0	0.06127121767746457	0	0	0.3924089601178784	0	0	0	0	0.06341990812634392	0	0.01229165218341804	0.06025947464632912	0.01506930727372599	0.1731011088091887	0	0.0401537146027487	0.04483612167332318	0	0	0
LUNG-NSCLC2-0718	0.10648603184309605	0	0.03352295460643	0.0035470049405156	0	0.27031733019132254	0	0.05191713616895797	0.08658477474318922	0	0.03247857739347741	0.03811270239947371	0.07103640539358269	0.056993244806527	0	0.05740995962511623	0	0.11067546991396392	0.08091840797434771	0	0	0
LUNG-NSCLC2-0720	0.05223469360968754	0	0	0.01956670197652594	0	0.5674348122711402	0.00273341664797871	0	0	0	0.05541233531142573	0	0.03814880101576081	0.02842353533178392	0.00994392456138647	0.11572851801781996	0	0.08518798565437681	0.0189079990440884	0	0	0.00627727655802538
LUNG-NSCLC2-0727	0.07071373238196592	0	0.01100802165349331	0.00323118626430844	0	0.4379664469184587	0	0	0	0	0.08083481094300178	0	0.04868837308696514	0	0	0.19585813411368197	2.9220959927877e-4	0.11116890727575196	0.02952209592697691	0	0.00156790587991367	0.00914817595620333
LUNG-NSCLC2-0728	0.0973204910741499	0	0.0415721084916296	0.04640996183460736	0	0.360002948638493	0	0	0	0	0.00198517512510469	0.02054694957990835	0.04657882880452107	0.012081824852072	0.02303066062081196	0.12353981694602716	0.05329457478699132	0.05994974426450633	0.11368691498117738	0	0	0
LUNG-NSCLC2-0729	0.1710217606918001	0	0.0084751805011537	0.05713726626229681	0	0.45333723587666896	0	0	0	0	0	0.00947418070485987	0.07563525972395042	0.05842456999640537	0	0.05786153873587531	0	0.04598129803497915	0.05935688518711177	0	0	0.0032948242848984
LUNG-NSCLC2-0730	0.06766449736837853	0	0.06405263687443943	0.01117918302946472	0	0.3900166598203039	0	0	0	0	0.08509857609855033	0	0.04823986545831789	0.1358699263018097	0.03177971314088132	0.137342857842024	0	0.01141495945933571	0.01734112460649439	0	0	0
LUNG-NSCLC2-0732	0.12197652619368804	0	0.02350071687020269	0.0174074889959208	0	0.44612137989499606	0.02019694324579057	0	0	0	0.05042627984837521	0	0.01082176512383342	0.06869205083159234	0.03442276920149114	0.18939788695699025	0	0.0096879404694814	0.00603197064543395	0	0	0.00131628172220418
LUNG-NSCLC2-0733	0.07269668365038442	0.00612610652785744	0.07405912218696378	0.04988995397843476	0	0.46230130492415344	0	0	0	0	0.02277479044612154	0.01447308473547183	0.02442813457468821	0.04595222631003691	0.02162530559073014	0.16319695192659442	0	0.01011877495753302	0.03235756019103028	0	0	0
LUNG-NSCLC2-0734	0.04165667832796051	0	0	0.12022952526827135	0	0.4963931464503968	0	0	0	0	0.03802914633114979	0	0.06157672548406362	0.04083840669547377	0.04683891636185436	0.11306655636927448	0.01150155912199148	0.01356635779851318	0.01630298179105063	0	0	0
LUNG-NSCLC2-0736	0.15137639387572127	0	0.03471115831476877	0.04316899497486535	0	0.3740924844134717	0	0	0	0	0.02447451131369691	0.01771171821444006	0.03320929562406201	0.0923244111839516	0.0074445620907225	0.09947262611590754	0	0.043048243678304	0.0773550334209377	0	0	0.00161056677915061
LUNG-NSCLC2-0737	0.06449891355887549	0	0.01086299481736807	0.05831544458923985	0	0.43855740917742814	0	0	0	0	0.01404076648608357	0.01584542188440953	0.0992413969959461	0.02696599201890871	0	0.1294628047502945	0	0.03878112304239587	0.1034277326790502	0	0	0
LUNG-NSCLC2-0738	0.14402610557677945	0	0.1393334653186018	0	0	0.45983264291132886	0	0	0	0	0.0260616418801274	0	0.05181606559663356	0.07616992227905571	0.03109642446261584	0.02731806650898738	0	0.02088445430418234	0.02346121116168776	0	0	0
LUNG-NSCLC2-0740	0.164649591855897	0	0.00601780999624272	0.00180188260595596	0	0.4924696410459056	0.02204857177462547	0	0	0	0.04901389774919213	0	0.08055536260438108	0.0363753540726608	0.00634291111445567	0.08811801103901261	0	0.04496840394060618	0.00763856220106472	0	0	0
LUNG-NSCLC2-0742	0.02106945240829204	0	6.8450363475478e-4	0.02183500045931269	0	0.5671496663091995	0.00527978772172465	0	0	0	0.04024997168834917	0.00556418650914128	0.02555412677349402	0.02904972301022148	0.01509414538942491	0.16503806348170064	0.01047957027672448	0.032299398066047993	0.05604210362128138	0	0	0.00461030065033099
LUNG-NSCLC2-0743	0.06220522448349038	0	0.00225397775234584	0	0	0.41695952270838815	0	0	0	0	0.0603836119299824	0.00165199935037831	0.05268002781711312	0.11995430587620332	0	0.16229549906563628	0	0.04234998039141281	0.074481205839372025	0	0	0.0047846447856773
