Mixture	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
5217	0.11165013191961054	0.28966661849298597	0.07559666179527931	0.00000000000000000	0.00000000000000000	0.02677460948282196	0.00000000000000000	0.21547504829601871	0.27652393416615789	0.00431299584712561	0.00000000000000000	0.03757119408880213	1.00841056557283038
5220	0.04860973740539525	0.08101112055217015	0.00897489773974358	0.00000000000000000	0.00000000000000000	0.06480867175183576	0.00000000000000000	0.30354297125502183	0.49086030891152016	0.00219229238431328	0.00000000000000000	0.11958710004812671	1.00283340083805728
5222	0.02897235139463432	0.25177063469888489	0.03659213182779095	0.00000000000000000	0.00000000000000000	0.02860864579318244	0.00000000000000000	0.32369825210988368	0.32346658487096458	0.00689139930465911	0.00000000000000000	0.04730119904737153	1.01003770472665932
5224	0.05816887537160612	0.13607666354128839	0.12631988939514066	0.00000000000000000	0.00000000000000000	0.01052978992652608	0.00000000000000000	0.29322936099938218	0.36483546512618642	0.01083995563987016	0.00000000000000000	0.09621769150747882	1.00269044288484066
5225	0.07966228981869540	0.32224416456792021	0.03367678103306428	0.01068735949730306	0.00000000000000000	0.01682232967294350	0.00000000000000000	0.31723896038165894	0.21654065220138832	0.00312746282702613	0.00000000000000000	0.07904527190263831	1.00015215995691498
5226	0.08068715657349029	0.26368529148237835	0.10867912093690887	0.00855991951587306	0.00000000000000000	0.00498123894664525	0.00000000000000000	0.23376992458067383	0.25999931813215821	0.03963802983187204	0.00000000000000000	0.10269120561447480	0.99758316791625734
5233	0.03814916452374295	0.15906263244796154	0.00868697903383497	0.00000000000000000	0.00000000000000000	0.00567961828871946	0.00000000000000000	0.28970615098605568	0.48260359356901916	0.01611186115066617	0.00000000000000000	0.09029606409658678	1.00826802802816418
5250	0.13346108315863350	0.10271577129409144	0.14866622211684258	0.00440066172522645	0.00000000000000000	0.00748518943279239	0.00000000000000000	0.21460921608341541	0.35185018354877157	0.03681167264022654	0.00000000000000000	0.27928785029245862	0.96192822070099127
5251	0.06729476910379670	0.37126734996033717	0.00828800006368666	0.01325715477508152	0.00000000000000000	0.05937812435832444	0.00000000000000000	0.32831691982541078	0.15019318499559636	0.00200449691776642	0.00000000000000000	0.06750821761156199	1.00100679465179532
5252	0.06867501117957149	0.27025814184473934	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03806979845378001	0.00000000000000000	0.41812927635975605	0.20345672165426662	0.00141105050788657	0.00000000000000000	0.08210028930610727	1.00053449226882396
5260	0.08163613028232947	0.15065358408905555	0.05190392668833587	0.03725846297895708	0.00000000000000000	0.01587898940812116	0.00000000000000000	0.26352224248744799	0.38803458804536833	0.01111207602038459	0.00000000000000000	0.13172968999959045	0.99529964997028264
5262	0.05087985584651209	0.34064870628606314	0.16586332568872236	0.00000000000000000	0.00000000000000000	0.16622223498785182	0.00000000000000000	0.05778087482555756	0.20333412935640063	0.01527087300889253	0.00000000000000000	0.03231035526947405	1.01350652341226377
5267	0.08386882088930166	0.21088390727047990	0.02208371183432279	0.00162439190576069	0.00000000000000000	0.04194740518913220	0.00000000000000000	0.35579861956620179	0.27774584526259805	0.00604729808220296	0.00000000000000000	0.07325513381535685	1.00417563637197094
5271	0.00000000000000000	0.06834122916974765	0.05321621856702388	0.00000000000000000	0.00000000000000000	0.00452040374038864	0.00000000000000000	0.28238512656567666	0.58465027179967610	0.00688675015748711	0.00000000000000000	0.39127516299838511	0.92577724294736075
5275	0.02784013902961888	0.11462042614284311	0.03214957945905599	0.00089762264936917	0.00000000000000000	0.00990385032516921	0.00000000000000000	0.39328755889676270	0.41632989795862968	0.00497092553855116	0.00000000000000000	0.05007750808010669	1.01635464997109026
